section,key,context,source,description,notes,placeholders,screenshot,references,translation,status,previous_source,source_hash
strings,Quiz.DownloadPathPopupFolderPickerFailedTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Không mở được trình chọn thư mục,,,,,"Services/Localization/QuizLocalizationOverrides.cs:123
Services/Localization/QuizLocalizationOverrides.cs:322
Views/GemmaModelCatalogPage.xaml.cs:471
Views/GemmaModelCatalogPage.xaml.cs:507",,untranslated,,e1a9727f20d7ec1495381d19b8489d4c31d466c79467c10c93fd7561dbef798c
strings,Quiz.DownloadPathPopupFolderPickerFailedMessage,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Không thể mở hoặc đọc thư mục đã chọn. Hãy thử chọn một thư mục khác.,,,,,"Services/Localization/QuizLocalizationOverrides.cs:124
Services/Localization/QuizLocalizationOverrides.cs:323
Views/GemmaModelCatalogPage.xaml.cs:472
Views/GemmaModelCatalogPage.xaml.cs:508",,untranslated,,9c21ac7a74aa6185c0cd421580d99f473368113d910c877ea0c13ed78d1e81a1
strings,Quiz.DownloadPathPopupFolderNotWritableTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Không thể lưu vào thư mục này,,,,,"Services/Localization/QuizLocalizationOverrides.cs:125
Services/Localization/QuizLocalizationOverrides.cs:324
Views/GemmaModelCatalogPage.xaml.cs:486",,untranslated,,3786bdd0bef217d774dce17f75fbe3572ad12d17914b3ec00ab3412d3d80611d
strings,Quiz.DownloadPathPopupFolderNotWritableMessage,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Math Solver không có quyền ghi file vào thư mục đã chọn. Hãy chọn một thư mục khác có quyền ghi.,,,,,"Services/Localization/QuizLocalizationOverrides.cs:126
Services/Localization/QuizLocalizationOverrides.cs:325
Views/GemmaModelCatalogPage.xaml.cs:487",,untranslated,,2f5c7c0b65314cb1e6fe8881380f34506cc13b67d19f21e12f267f968a4a3d76
strings,Quiz.AiValidationCheckingTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đang kiểm tra đề AI,,,,,"Services/Localization/QuizLocalizationOverrides.cs:153
Services/Localization/QuizLocalizationOverrides.cs:352
Views/MathPuzzlePage.xaml.cs:2997",,untranslated,,be0a347a72ae6d14d766ab7f868ef658d3815fc5023f1bc421cc7c2070648c32
strings,Quiz.AiValidationCheckingDetail,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",C# đang parse và validation đề ở lần {0}/{1}.,,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,"Services/Localization/QuizLocalizationOverrides.cs:154
Services/Localization/QuizLocalizationOverrides.cs:353
Views/MathPuzzlePage.xaml.cs:3000",,untranslated,,ee33ee14ceac2ec4ca584d5b955de613c1faa643e87fcccc01d4afdc7fdb973f
strings,Quiz.AiValidationValidTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đề AI hợp lệ,,,,,"Services/Localization/QuizLocalizationOverrides.cs:155
Services/Localization/QuizLocalizationOverrides.cs:354
Views/MathPuzzlePage.xaml.cs:3034",,untranslated,,89c53be5c36c9e1e813c909a795f8e4fc461d6c3635697366b1cf46c5df277e0
strings,Quiz.AiValidationValidDetail,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Validation thành công ở lần {0}/{1}. Dữ kiện, đơn vị và quan hệ toán đã được C# chấp nhận.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,"Services/Localization/QuizLocalizationOverrides.cs:156
Services/Localization/QuizLocalizationOverrides.cs:355
Views/MathPuzzlePage.xaml.cs:3037",,untranslated,,e51092a28b6febf225297dfa3234c0b1913db89870526b9fc9891c41b89fe829
strings,Quiz.AiValidationInvalidTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đề AI chưa hợp lệ,,,,,"Services/Localization/QuizLocalizationOverrides.cs:157
Services/Localization/QuizLocalizationOverrides.cs:356
Views/MathPuzzlePage.xaml.cs:3012",,untranslated,,9a1a72dd53fb2df1cb1a10556a14f58d0cbec5e21a9be7ffb5336bedd957c9ab
strings,Quiz.AiValidationInvalidFallback,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đề không vượt qua validation. Model cần tạo lại câu khác.,,,,,"Services/Localization/QuizLocalizationOverrides.cs:158
Services/Localization/QuizLocalizationOverrides.cs:357
Views/MathPuzzlePage.xaml.cs:3014
Views/MathPuzzlePage.xaml.cs:3025",,untranslated,,5242a6c8659a0ee600d8c15cb75833211706af70ef3bc3d8dfb7cde70dc22023
strings,Quiz.AiValidationRetryTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Đề chưa hợp lệ — đang tạo lại,,,,,"Services/Localization/QuizLocalizationOverrides.cs:159
Services/Localization/QuizLocalizationOverrides.cs:358
Views/MathPuzzlePage.xaml.cs:3023",,untranslated,,77d121494bcff9dde596c0d20d5ff8b3d44f72e00c7fca58304941f29147bd74
strings,Quiz.AiValidationGenerationFailedTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Không tạo được đề hợp lệ,,,,,"Services/Localization/QuizLocalizationOverrides.cs:160
Services/Localization/QuizLocalizationOverrides.cs:359
Views/MathPuzzlePage.xaml.cs:3048",,untranslated,,f6eaac46b8425931bd260eee84460f59e4232a251386b2c94f39b1f217909748
strings,Quiz.AiValidationRuntimeErrorTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Validation bị gián đoạn,,,,,"Services/Localization/QuizLocalizationOverrides.cs:161
Services/Localization/QuizLocalizationOverrides.cs:360
Views/MathPuzzlePage.xaml.cs:3059",,untranslated,,0347fe1857da4eb384597ed7ca3867061f594246d461aebe879c8fbf950b7a5c
strings,Quiz.AiValidationRuntimeErrorFallback,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Có lỗi runtime khi tạo hoặc kiểm tra đề AI.,,,,,"Services/Localization/QuizLocalizationOverrides.cs:162
Services/Localization/QuizLocalizationOverrides.cs:361
Views/MathPuzzlePage.xaml.cs:3061",,untranslated,,8599c319110ae4d78eceec37db5dcffc046646064550bc32b7990f7f0c0e8f80
strings,Equation.ChooseType,Giải phương trình — nhập dữ liệu và lời giải.,Chọn dạng phương trình,,,,,Views/QuadraticEquationView.xaml:26,,untranslated,,9e3e7d6e50a3c0af55f82c1d33ac5c9c3012647f0feca233102fe7d7cb23336e
strings,Equation.Mode.Linear,Giải phương trình — nhập dữ liệu và lời giải.,x  Phương trình bậc 1,,,,,Views/QuadraticEquationView.xaml:39,,untranslated,,fe8b3651255a9d0f7ba9984dd1e5ac6c34974a407ac910b18f961210959bec9a
strings,Equation.Mode.Quadratic,Giải phương trình — nhập dữ liệu và lời giải.,x²  Phương trình bậc 2,,,,,Views/QuadraticEquationView.xaml:49,,untranslated,,3040bf0a4cbc851f955d2f069d4e74922eb1b312847669b73324786fe9df9d44
strings,Equation.Action,Giải phương trình — nhập dữ liệu và lời giải.,🧮 Tính nghiệm,,,,,Views/QuadraticEquationView.xaml:330,,untranslated,,69b4b7afc5dc99e89b19258e824a440cf51ff6c06ce75566dc14209e34f0fc2f
strings,Equation.Linear.Title,Giải phương trình — nhập dữ liệu và lời giải.,PHƯƠNG TRÌNH BẬC NHẤT,,,,,Views/QuadraticEquationView.xaml.cs:219,,untranslated,,dbd27dfbb9b7dd9b53557a4112e021f8869b2d15144839eb77f363b1cbb2bea8
strings,Equation.Linear.Subtitle,Giải phương trình — nhập dữ liệu và lời giải.,Giải ax + b = 0 • a ≠ 0 • Nghiệm dùng QuadDouble,,,,,Views/QuadraticEquationView.xaml.cs:224,,untranslated,,84acf9d2542f00c88c85434769a4afa74156cb52f3c7a69b6315da5b66be4fc7
strings,Equation.Quadratic.Title,Giải phương trình — nhập dữ liệu và lời giải.,PHƯƠNG TRÌNH BẬC HAI,,,,,"Views/QuadraticEquationView.xaml:72
Views/QuadraticEquationView.xaml.cs:220",,untranslated,,2fc9196ee24256d5da943548e6bc84dd6ed24f08251e442fab1cd03055b4442b
strings,Equation.Quadratic.Subtitle,Giải phương trình — nhập dữ liệu và lời giải.,Tính biệt thức Δ • Xét số nghiệm • Trình bày lời giải chi tiết,,,,,"Views/QuadraticEquationView.xaml:77
Views/QuadraticEquationView.xaml.cs:225",,untranslated,,089f31df637702dee3c462a89383c5056c29ca6ff53ae71bc39233e0fa7184cc
strings,Equation.Linear.CoefficientA.Description,Giải phương trình — nhập dữ liệu và lời giải.,Hệ số của x,,,,,"Views/QuadraticEquationView.xaml:189
Views/QuadraticEquationView.xaml.cs:229",,untranslated,,0c368ac2a43c4afcfbf3c665621134cda3a8d33fc063eb528650a1b6d37209ba
strings,Equation.Linear.CoefficientB.Description,Giải phương trình — nhập dữ liệu và lời giải.,Hệ số tự do,,,,,"Views/QuadraticEquationView.xaml:251
Views/QuadraticEquationView.xaml.cs:234",,untranslated,,d76e2282cecd5839e68c5d0be040425950d5386294fac10bf9b9cd17417255ae
strings,Equation.Quadratic.CoefficientA.Description,Giải phương trình — nhập dữ liệu và lời giải.,Hệ số của x²,,,,,"Views/QuadraticEquationView.xaml:126
Views/QuadraticEquationView.xaml.cs:230",,untranslated,,066df71fe16fb1bd683bff077cf8a20d5a9a25083823569b2f6e3e03cee82b04
strings,Equation.Quadratic.CoefficientB.Description,Giải phương trình — nhập dữ liệu và lời giải.,Hệ số của x,,,,,"Views/QuadraticEquationView.xaml:189
Views/QuadraticEquationView.xaml.cs:235",,untranslated,,0c368ac2a43c4afcfbf3c665621134cda3a8d33fc063eb528650a1b6d37209ba
strings,Equation.Linear.ResultMetric,Giải phương trình — nhập dữ liệu và lời giải.,Công thức nghiệm,,,,,"Views/QuadraticEquationView.xaml.cs:239
Views/QuadraticEquationView.xaml.cs:2198",,untranslated,,09270998893c5a4214ac78a5364d9fc1a397f2248d44b50b292d03e5feffb23b
strings,Equation.Quadratic.ResultMetric,Giải phương trình — nhập dữ liệu và lời giải.,Biệt thức,,,,,"Views/QuadraticEquationView.xaml:425
Views/QuadraticEquationView.xaml.cs:240",,untranslated,,f477b090d38291e1cc9818dac0c426e05801cf6671eb6610fe5e29fea52a4b3e
strings,Equation.Linear.Graph.Title,Giải phương trình — nhập dữ liệu và lời giải.,Đồ thị đường thẳng,,,,,Views/QuadraticEquationView.xaml.cs:244,,untranslated,,cee8d46649883d8b2a3dfdadbd2581e1c7791681bba6b4bc20ca781b765d751e
strings,Equation.Quadratic.Graph.Title,Giải phương trình — nhập dữ liệu và lời giải.,Đồ thị parabol,,,,,"Views/QuadraticEquationView.xaml:693
Views/QuadraticEquationView.xaml.cs:245",,untranslated,,55a80eba5f34b2c3643f8792abbe7803fa4812ef666d7ae51634fb0d4aed7580
strings,Equation.Linear.Graph.Help,Giải phương trình — nhập dữ liệu và lời giải.,"Đồ thị y = ax + b trình bày theo dạng SGK, có trục tọa độ, giao điểm với Ox là nghiệm và giao điểm với Oy. Kéo chuột để di chuyển; cuộn con lăn để thu phóng; hoặc dùng −, + và 100%.",,,,,Views/QuadraticEquationView.xaml.cs:249,,untranslated,,6b58b41d74860aa440b7a9fe668ee6f3a62cdd2452c9ca2223c9235762c09a3d
strings,Equation.Quadratic.Graph.Help,Giải phương trình — nhập dữ liệu và lời giải.,"Đồ thị trình bày theo dạng SGK: có trục tọa độ, trục đối xứng, đỉnh và nghiệm thực. Kéo chuột để di chuyển; cuộn con lăn lên để phóng to, xuống để thu nhỏ; hoặc dùng −, + và 100%.",,,,,"Views/QuadraticEquationView.xaml:776
Views/QuadraticEquationView.xaml.cs:250",,untranslated,,bbd6dff8c8ea400edf9541c5ff7be77d40b4b9d3702f1e3c4de93d07a9ea9009
strings,Equation.Graph.Empty,Giải phương trình — nhập dữ liệu và lời giải.,Nhập hệ số và tính nghiệm để hiển thị đồ thị.,,,,,Graphics/LinearEquationGraphDrawable.cs:582,,untranslated,,212f4d7fabc521170d0294bdb3ca53f7d9a35b2b01e727107df261a3ec9f493e
strings,Equation.Linear.ANonZero,Giải phương trình — nhập dữ liệu và lời giải.,Hệ số a phải khác 0 đối với phương trình bậc nhất ax + b = 0.,,,,,Views/QuadraticEquationView.xaml.cs:1163,,untranslated,,853baba45b9345fc9b49baa5070058eed66f0bf5af4e082316d6972efbe9aaf8
strings,Equation.Linear.RootNotFiniteQuadDouble,Giải phương trình — nhập dữ liệu và lời giải.,Nghiệm không thể biểu diễn hữu hạn bằng QuadDouble. Ứng dụng không thể tiếp tục tính toán.,,,,,Views/QuadraticEquationView.xaml.cs:1183,,untranslated,,82d9e11886e2edf1a25fd752943ca85a9c6b7b2b14999ab0daf823a1d4f2a4e3
strings,Equation.Linear.UniqueRoot,Giải phương trình — nhập dữ liệu và lời giải.,a ≠ 0: phương trình có một nghiệm duy nhất.,,,,,Views/QuadraticEquationView.xaml.cs:2204,,untranslated,,44be5765a8e4ba8e8e71cc452bfb94bef8ee85e825e454275bf985843d23a5d9
strings,Equation.Linear.Step1.Title,Giải phương trình — nhập dữ liệu và lời giải.,Bước 1. Xác định các hệ số,,,,,"Views/QuadraticEquationView.xaml.cs:2213
Views/QuadraticEquationView.xaml.cs:2305",,untranslated,,980038a07d1b118311203ad311e32b2b676858fc88464a237679144afe3b26cf
strings,Equation.Linear.Step1.Body,Giải phương trình — nhập dữ liệu và lời giải.,"Phương trình có dạng ax + b = 0.
Ta có: a = {0}, b = {1}.
Phương trình: {2}",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/QuadraticEquationView.xaml.cs:2218,,untranslated,,06693fb16b4538b91feeee591384dd6d5ac50717ab74fdb4813359a9ad79a77f
strings,Equation.Linear.Step2.Title,Giải phương trình — nhập dữ liệu và lời giải.,Bước 2. Chuyển hạng tử tự do,,,,,Views/QuadraticEquationView.xaml.cs:2224,,untranslated,,6ebc386cdc5f7f871b5cbca4df4fb0aa1f9b11725e6060628e294d12e90b51e3
strings,Equation.Linear.Step2.Body,Giải phương trình — nhập dữ liệu và lời giải.,"Chuyển b sang vế phải:
{0}x = −({1})
{0}x = {2}",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/QuadraticEquationView.xaml.cs:2229,,untranslated,,0834be6856aee8d3157810b92798a14977b05b829bc4c4a6f4c34379195c4752
strings,Equation.Linear.Step3.Title,Giải phương trình — nhập dữ liệu và lời giải.,Bước 3. Chia hai vế cho a và kết luận,,,,,Views/QuadraticEquationView.xaml.cs:2239,,untranslated,,30ec339749ed87dbfe1b7c4dba063855eb6417cfd36ebd9ae784a407f0b2340e
strings,Equation.Linear.Step3.Body,Giải phương trình — nhập dữ liệu và lời giải.,"x = {0} ÷ ({1})
x = {2}
Vậy nghiệm của phương trình là x = {2}.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/QuadraticEquationView.xaml.cs:2244,,untranslated,,13146ef1a4d422a51cacf0ff55faebb87ed499fc98f8977046dcc0c1f6da613b
strings,SettingsMenu.AppearanceSection,Menu mở các mục cài đặt.,GIAO DIỆN,,,,,Views/SettingsMenuPage.xaml:123,,untranslated,,dae88fc1afa4fd97ff6b13594e981a67862b6c1b565130b3695d81186bd1004e
strings,SettingsMenu.SystemSection,Menu mở các mục cài đặt.,THÔNG TIN & HỆ THỐNG,,,,,Views/SettingsMenuPage.xaml:300,,untranslated,,9c2b79dcf911f38e2d7f7022eb74f620a32081e84250780e05c380ed1b6e3544
strings,About.UsageNoteTitle,Thông tin giới thiệu ứng dụng.,Lưu ý khi sử dụng,,,,,Views/AboutPage.xaml:323,,untranslated,,c1adb50edcec957c8f860cb71f3c8be6362f90468d19073c94de3ee7a430d44a
strings,About.UsageNoteBody,Thông tin giới thiệu ứng dụng.,"Phần mềm được tạo ra nhằm hỗ trợ học tập, kiểm tra kết quả và giúp người học hiểu cách thực hiện phép tính, lời giải. Không nên lạm dụng phần mềm để làm thay toàn bộ bài tập hoặc sao chép kết quả mà không tự suy nghĩ.",,,,,Views/AboutPage.xaml:329,,untranslated,,ef5a89361f08ba8c8e35b415d8f69d2dda1b32343ab98d03a77b0160eb3a3434
strings,About.UsageNoteHint,Thông tin giới thiệu ứng dụng.,"Hãy tự làm bài trước, sau đó sử dụng phần mềm để kiểm tra và tìm hiểu những bước mình chưa hiểu.",,,,,Views/AboutPage.xaml:336,,untranslated,,851891a9c613ed329815ea06c4b868201828fb4a44a5623fd9b9d95778e0ccdb
strings,Hardware.RuntimeSimdUnavailable,Thông tin phần cứng thiết bị.,"CPU hỗ trợ SIMD ARM, nhưng .NET runtime hiện tại chưa cung cấp tăng tốc SIMD. Float và Double sẽ dùng Scalar.",,,,,Services/Localization/LocalizationKeys.cs:48,,untranslated,,cfb2eae71343cfd7afd491703d73056a2c80ac1fe71b2e64698393a1d96c87c6
strings,Equation.Quadratic.Step4.TwoRoots.Title,Giải phương trình — nhập dữ liệu và lời giải.,Bước 4. Tính hai nghiệm,,,,,Views/QuadraticEquationView.xaml.cs:2420,,untranslated,,eaf177a00f63c5e3d3ce287bc344b98b93dfa26b4eb41c6001630b28cf040278
strings,Equation.Quadratic.Step4.TwoRoots.Intro,Giải phương trình — nhập dữ liệu và lời giải.,Ta áp dụng công thức nghiệm của phương trình bậc hai:,,,,,Views/QuadraticEquationView.xaml.cs:1682,,untranslated,,73a3fd497d7515fbac0a46f4b227b3c97b3cc0ad94f3fe3ba2d82b86d8eb235a
strings,Equation.Quadratic.Step4.TwoRoots.And,Giải phương trình — nhập dữ liệu và lời giải.,và,,,,,"Services/LocalLlmQuizGenerator.cs:4495
Services/LocalLlmQuizGenerator.cs:5908
Services/LocalLlmQuizGenerator.cs:5987
Views/QuadraticEquationView.xaml.cs:1748",,untranslated,,befa210d37d153269e18e7413d3352ae0d73df5616b52f96d5091aebf8ab7e34
strings,Equation.Quadratic.Step4.TwoRoots.SubstituteAll,Giải phương trình — nhập dữ liệu và lời giải.,"Thay a = {0}, b = {1}, Δ = {2} vào công thức:",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/QuadraticEquationView.xaml.cs:1772,,untranslated,,ee789d133b204659c5d2a8c6b904cc31aa5b6a57c58e6edac5001d282b70dc82
